source,sampled,empty_content,empty_pct,short_content,short_pct,bad_pct,unique_prefixes_of_5,repetitive,sample_content
jang_com_pk,200,0,0.0,0,0.0,0.0,5,False,"Samsung is likely to release its Galaxy Watch 9 and the Galaxy Watch Ultra 2 in the summer season with a significant upgrade.

A recent report suggest"
jpost_com,500,0,0.0,0,0.0,0.0,5,False,"By NEVILLE TELLER MARCH 9, 2026 20:00 Justifiable though the February 28 US-Israeli pre-emptive strike on Iran may have been on moral, humanitarian, s"
khaleejtimes_com,500,0,0.0,0,0.0,0.0,5,False,"At least 92 militants were killed on Saturday battling Pakistan's security forces in multiple cities across the southwestern province of Balochistan, "
kp_ru,500,0,0.0,0,0.0,0.0,5,False,"ФИФА поставила точку в вечном споре между Кержаковым и Дзюбой
Кержаков опубликовал ответ ФИФА по спорному голу в вопросе с рекордом Дзюбы
Бывший напад"
kyivpost_com,500,0,0.0,0,0.0,0.0,3,False,"The First Lady of Ukraine, Olena Zelenska, gave an interview to the CNA TV channel of the Singapore national broadcaster Mediacorp, in which she comme"
la-razon_com,500,0,0.0,0,0.0,0.0,5,False,"Trump proclama ofensiva contra cárteles y pide acciones a aliados

El presidente de Estados Unidos anunció una estrategia regional para desmantelar or"
laprensa_hn,476,0,0.0,0,0.0,0.0,5,False,"NUESTRO MEDIO PROTEGE A SUS USUARIOS A. CONDICIONES GENERALES Y SU ACEPTACIÓN El Usuario previo a la utilización del servicio de Grupo Opsa, conforme "
laprosperiteonline_net,22,0,0.0,0,0.0,0.0,5,False,"Le Collectif Pour l’UDPS Originelle mène sans relâche le combat pour la réconciliation des membres de la Grande Famille UDPS afin de soutenir, dans l’"
lephareonline_net,6,0,0.0,0,0.0,0.0,5,False,"Transition au Centre Lindonge

La transition de leadership au Centre Lindonge à Kinshasa a été décrite comme un moment institutionnel émotionnel,...

"
lesoftonline_net,34,0,0.0,0,0.0,0.0,3,False,"Le Vice-premier ministre en charge de l'Économie nationale Daniel Mukoko Samba s'exprime. Le Soft International n°1659, lundi, 2 mars 2026, Kinshasa-P"
lesoleil_sn,500,0,0.0,0,0.0,0.0,5,False,"À l’approche de l’installation de la 15e législature, les députés de la 14e législature sont sommés de rendre leurs véhicules officiels au plus tard l"
lostiempos_com,295,0,0.0,0,0.0,0.0,1,True,"La instancia legislativa determinó archivar la iniciativa tras advertir fallas de técnica legislativa, posibles vulneraciones constitucionales y falta"
mk_ru,470,0,0.0,0,0.0,0.0,5,False,"Ошибка 404 - Страница не найдена
Что случилось?
- Скорее всего, вы перешли по неработащей ссылке
- Возможено, адрес страницы набран с ошибкой
- Либо, "
mmbiztoday_com,500,0,0.0,0,0.0,0.0,5,False,"Leader of Tatmadaw Information Team, Major General Zaw Min Tun confirmed during the press conference held on 19 May that mobile phone importers will r"
mwananchi_co_tz,164,0,0.0,0,0.0,0.0,1,True,"Cookies, device or similar online identifiers (e.g. login-based identifiers, randomly assigned identifiers, network based identifiers) together with o"
okaz_com_sa,500,0,0.0,0,0.0,0.0,5,False,"فيديو.. كيف تكتسب الذكاء المالي؟
كشف خبراء اقتصاد، منهم وارين بافيت، وروبرت كيوساكي 6 خطوات لاكتساب الذكاء المالي، هي:
- السيطرة على الإنفاق وعدم الان"
opinion_com_bo,500,0,0.0,0,0.0,0.0,5,False,"Murillo envía carta a Paz, se declara perseguido político y le pide auditar los procesos en su contra

REDACCIÓN

El exministro de gobierno durante el"
people_com_cn,500,0,0.0,0,0.0,0.0,2,False,"人民日报社概况 | 关于人民网 | 报社招聘 | 招聘英才 | 广告服务 | 合作加盟 | 供稿服务 | 数据服务 | 网站声明 | 网站律师 | 信息保护 | 联系我们

人民日报违法和不良信息举报电话：010-65363263 举报邮箱：jubao@people.cn

人民网服务邮箱：kf@p"
prothomalo_com,500,0,0.0,0,0.0,0.0,5,False,"এ টি এম শামসুজ্জামান কোলাজ ‘সারা জীবন শুধু টাকার জন্যই অভিনয় করে গেছি। এতে সৃষ্টিশীলতা ছিল না, মাথায় সব সময় খাওয়া-পরার চিন্তা ছিল। যদি আরেক জনম পেতাম,"
saudigazette_com_sa,500,0,0.0,0,0.0,0.0,5,False,JEDDAH — King Abdulaziz International Airport (KAIA) in Jeddah urged passengers to check with their airlines to confirm flight operations due to the o
thebftonline_com,500,0,0.0,0,0.0,0.0,5,False,"If earlier discussions in this series questioned the wisdom of excessive centralization, the next logical step is to examine how organizations might r"
thechronicle_com_gh,500,0,0.0,0,0.0,0.0,1,True,"Sign in

Welcome! Log into your account

your username

your password

Password recovery

Recover your password

your email

A password will be e-mail"
thedailystar_net,500,0,0.0,0,0.0,0.0,5,False,"From Awareness to Action: Building Safer Digital Spaces for Women
8 March 2026, 01:24 AM
Roundtables
Closing Policy Gaps to Unlock Climate Finance for"
thenational_ae,100,0,0.0,0,0.0,0.0,5,False,A UAE humanitarian initiative aiming to deliver a critical lifeline to five million children at risk of hunger across the globe raised more than Dh1 b
thenews_com_pk,199,0,0.0,0,0.0,0.0,5,False,"Logan Paul just claimed that the WWE is banning him from boxing NFL players.

The 30-year-old YouTuber turned professional wrestler had laid out 1 mil"
thestatesmanonline_com,89,0,0.0,0,0.0,0.0,5,False,"Official website: https://snaptrader-ai.in/ As a private crypto investor, I’ve learned that the most valuable insights rarely come from official prese"
tiempo_hn,500,0,0.0,0,0.0,0.0,5,False,"INM tras el rastro de permisos otorgados a ciudadanos chinos
Viceministro de Salud denuncia irregularidades en construcción del Hospital del Sur
¿Ya c"
tienphong_vn,500,0,0.0,0,0.0,0.0,5,False,"Lực lượng chủ lực ta đã tập trung được khoảng 250.000 quân với 15 sư đoàn, 14 trung đoàn bộ binh (được tổ chức thành 5 quân đoàn và tương đương) cùng "
today_almasryalyoum_com,500,0,0.0,0,0.0,0.0,5,False,"أحدث الأخبار
10-03-2026 14:05
لأول مرة.. إتاحة استخراج السجل التجارى من مكاتب البريد (تفاصيل)
10-03-2026 13:54
وزير الصناعة لرجال الأعمال: «العيب فينا"
tuoitre_vn,500,0,0.0,0,0.0,0.0,5,False,"HÀ ĐÀO

10/03/2026

Israel đang đánh chặn các tên lửa phóng đến từ Iran, trong khi thủ đô Tehran đã hứng chịu các cuộc không kích dữ dội trong đêm.

T"
uzhurriyat_uz,500,0,0.0,0,0.0,0.0,5,False,"Ўзбекистон Республикаси Президентининг ФАРМОНИ. 8 март – Халқаро хотин-қизлар куни муносабати билан мукофотлаш тўғрисида
Мамлакатимизда мўътабар аёл з"
ycwb_com,500,0,0.0,0,0.0,0.0,5,False,"- 知名女歌手Ella演唱会展示“真空腹”，医生提醒：不要轻易模仿！
- 河南一6个月大的宝宝查出散光，竟是因父母陪睡时玩手机，妈妈懵了：我以为他闭眼就没事；医生提醒
- 告别“水手”“汗人”！全国首个多汗症微创中心在省二医成立
- 体检中心变身健康潮玩地！这家医院把健康玩明白了
- 《改良三药方案"
ynet_co_il,500,0,0.0,0,0.0,0.0,3,False,"מבזקים
דווחו לנו
חיפוש
ראשי
ידיעות+
חדשות
פודקאסטים
כלכלה
ספורט
תרבות
רכילות
בריאות
רכב
דיגיטל
לאשה
אוכל
נדל""ן
אנרגיה
עוד
מנויים
ידיעות+
ידיעות מנויים"
5plus_mu,10,0,0.0,0,0.0,0.0,1,True,"Plus de 30 ans après sa création, entre aventure et passion, 5-Plus dimanche affiche une bonne santé et est un support incontournable sur le marché du"
fijisun_com_fj,332,0,0.0,0,0.0,0.0,5,False,"More than 20 visits between Fiji and China took place last year, including exchanges between sister cities.

Stakeholders gather in Suva to shape a po"
fijitimes_com,500,0,0.0,0,0.0,0.0,5,False,"Acting Attorney-General Siromi Turaga stood before Parliament this week and assured the nation that the constitutional review process will be “lawful,"
fijitimes_com_fj,500,0,0.0,0,0.0,0.0,5,False,"Acting Attorney-General Siromi Turaga stood before Parliament this week and assured the nation that the constitutional review process will be “lawful,"
guyanachronicle_com,500,0,0.0,0,0.0,0.0,5,False,"A DJ accused of inciting a brutal sexual assault at Raghoo’s Bar has been committed to stand trial, while his

A TWENTY-eight-year-old man pleaded gui"
jamaica-gleaner_com,135,0,0.0,0,0.0,0.0,5,False,"Nightmare at home

Their home is no longer a sanctuary – it’s a prison of fear. At any moment, their mentally ill relative could strike and, for Sharo"
jamaica-star_com,500,0,0.0,0,0.0,0.0,5,False,"A man was killed and his brother hospitalised after two board dwellings on Jones Avenue in Spanish Town, St Catherine, were razed in a suspected arson"
jamaicaobserver_com,500,0,0.0,0,0.0,0.0,5,False,"Latest News, ...

Tyrice Taylor became the second Jamaican in three years to win the men’s 800m NCAA indoor title on Saturday, winning the final in a "
kaieteurnewsonline_com,442,0,0.0,0,0.0,0.0,5,False,"Freedom of speech is our core value at Kaieteur News. If the letter/e-mail you sent was not published, and you believe that its contents were not libe"
lexpress_mu,500,0,0.0,0,0.0,0.0,4,False,"Rentrée parlementaire

Chagos, sécurité et économie au cœur des débats

15 mars 2026 13:00

Après une pause de près de trois mois, l’Assemblée nationa"
maldivesindependent_com,500,0,0.0,0,0.0,0.0,5,False,"Politics

Referendum battle lines drawn as opposition launches ""no"" campaign

The key arguments from both sides ahead of the April 4 vote.

09 Mar, 15"
mauritiustimes_com,324,0,0.0,0,0.0,0.0,5,False,"Latest News
Download – Mauritius Times Friday 6 March 2026
Read More
Society
By Nita Chicooree-Mercier Let us not begin International Women’s Day with"
miadhu_mv,158,0,0.0,0,0.0,0.0,4,False,ޚަބަރު | 15/03/2026 ބޯޓު ދަތުރުފަތުރުގެ ސަލާމަތީ ކަންކަން ހަރުދަނާކުރުމަށް އާ އިސްލާހުތަކެއް ތައާރަފުކޮށްފި
postcourier_com_pg,500,0,0.0,0,0.0,0.0,5,False,"Supporters from Western Province, Central Province and the National Capital District turned out in large numbers at Sir John Guise Stadium to witness "
stabroeknews_com,500,0,0.0,0,0.0,0.0,5,False,"Cost oil audit from 2019 still unresolved

-Guyana moving for arbitration Nearly three years after the Sunday Stabroek broke the news that this countr"
thenational_com_pg,500,0,0.0,0,0.0,0.0,4,False,"Nation

Bill tabled to protect rights of customary landowners

THE Special Parliamentary Committee on Customary Land and Land Reforms has proposed a b"
